ID,Start time,Completion time,Email,Name,Please enter your Mechanical Turk ID,What is your Age?,What is your gender?,Are you a Fluent English Reader?,Are you a native English speaker?,Have you ever been diagnosed with a reading or learning disability?,"Do you have difficulty seeing text at close distances (1-3ft)?  E.g., do words appear blurry or unfocused?",How often do you read in English for leisure or personal interest?,How often do you read in English for any reason?,"If you had to read a 20 page book chapter, would you find it easier to read it in a digital or paper format? Assume you're at home without distractions and have access to both a comfortable chair ...","If you had to read a 1 page article of only text (no pictures), would you find it easier to read it in a digital or paper format? Assume you're at home without distractions and have access to both...","If you had to read a 1 page article of text with many large images, would you find it easier to read it in a digital or paper format? Assume you're at home without distractions and have access to ...",I am familiar with reading tables.,"Fill in the blank with the statement you agree with most:  
The default font size for text (e.g., in web pages, apps) on my phone is _______.",Reading on my Phone is hard
369,2022-04-14T11:28:59,2022-04-14T11:34:18,anonymous,,1649951218500,47,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Digital,3,Mostly the right size,5
370,2022-04-14T11:37:24,2022-04-14T11:38:37,anonymous,,1649950786025,30,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Both the same,Both the same,4,Mostly the right size,4
371,2022-04-14T11:39:12,2022-04-14T11:41:35,anonymous,,1649948309501,44,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Both the same,Both the same,4,Mostly the right size,4
372,2022-04-14T11:51:09,2022-04-14T11:51:57,anonymous,,1649951540067,33,Man,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Digital,4,Mostly the right size,5
373,2022-04-14T11:59:20,2022-04-14T12:00:40,anonymous,,1649952064207,35,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Both the same,Both the same,5,Mostly the right size,3
374,2022-04-14T12:10:26,2022-04-14T12:11:45,anonymous,,1649952719105,26,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Paper,Paper,2,Mostly too small,3
375,2022-04-14T12:20:10,2022-04-14T12:21:33,anonymous,,1649953324423,39,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Paper,Digital,4,Mostly the right size,2
376,2022-04-14T12:24:34,2022-04-14T12:25:49,anonymous,,1649953568589,30,Woman,True,True,No;,"No, and I don't need vision correction for reading",2-3 times a week,Daily or almost daily,Paper,Digital,Both the same,5,Mostly the right size,3
377,2022-04-14T12:26:50,2022-04-14T12:30:05,anonymous,,1649954097621,34,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,4,Mostly the right size,5
378,2022-04-14T12:36:57,2022-04-14T12:39:39,anonymous,,1649954416957,35,Woman,True,True,No;,"No, and I don't need vision correction for reading",2-3 times a week,Daily or almost daily,Both the same,Both the same,Digital,4,Mostly the right size,3
379,2022-04-14T12:48:37,2022-04-14T12:51:12,anonymous,,1649955109293,36,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Both the same,Digital,5,Mostly the right size,4
381,2022-04-14T13:03:34,2022-04-14T13:04:25,anonymous,,1649956013053,34,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Digital,Both the same,4,Mostly the right size,3
382,2022-04-14T13:09:41,2022-04-14T13:10:18,anonymous,,1649956227883,28,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Digital,Digital,4,Mostly the right size,5
383,2022-04-14T13:13:29,2022-04-14T13:17:31,anonymous,,1649957143553,57,Man,True,False,No;,"No, and I don't need vision correction for reading",1-2 times a month,Daily or almost daily,Both the same,Both the same,Both the same,4,Mostly the right size,4
384,2022-04-14T13:16:21,2022-04-14T13:21:25,anonymous,,1649956955789,30,Woman,True,True,No;,"No, and I don't need vision correction for reading",Less than once a month,Less than once a month,Both the same,Both the same,Both the same,5,Mostly the right size,5
385,2022-04-14T13:23:44,2022-04-14T13:25:10,anonymous,,1649957143553,57,Man,True,False,No;,"No, and I don't need vision correction for reading",1-2 times a month,Daily or almost daily,Both the same,Both the same,Both the same,4,Mostly the right size,4
386,2022-04-14T13:27:35,2022-04-14T13:28:17,anonymous,,1649957239235,46,Woman,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,3,Mostly the right size,3
387,2022-04-14T13:30:19,2022-04-14T13:32:28,anonymous,,1649957584421,36,Non-binary,True,True,No;,"No, and I don't need vision correction for reading",2-3 times a week,Daily or almost daily,Paper,Paper,Digital,4,Mostly the right size,4
388,2022-04-14T13:50:11,2022-04-14T13:52:36,anonymous,,1649958809295,40,Woman,True,False,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Both the same,Digital,3,Mostly the right size,4
389,2022-04-14T13:49:04,2022-04-14T13:53:08,anonymous,,1649958821868,39,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Digital,Both the same,4,Mostly the right size,5
390,2022-04-14T13:52:06,2022-04-14T13:53:29,anonymous,,1649958843075,32,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,4,Mostly the right size,3
391,2022-04-14T13:52:25,2022-04-14T13:53:58,anonymous,,1649958888976,29,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Digital,Digital,3,Mostly the right size,1
392,2022-04-14T13:53:58,2022-04-14T13:55:14,anonymous,,1649958943293,33,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,5,Mostly the right size,5
393,2022-04-14T13:53:13,2022-04-14T14:00:43,anonymous,,1649959723246,62,Woman,True,False,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Digital,Both the same,4,Mostly too small,4
395,2022-04-14T14:04:15,2022-04-14T14:05:56,anonymous,,1649959599288,46,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Digital,3,Mostly the right size,3
396,2022-04-14T14:08:47,2022-04-14T14:10:00,anonymous,,1649959855127,51,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Both the same,Both the same,3,Mostly the right size,3
398,2022-04-14T14:18:56,2022-04-14T14:21:28,anonymous,,1649961078328,27,Woman,True,True,No;,"No, and I don't need vision correction for reading",1 time a week,2-3 times a week,Paper,Paper,Digital,4,Mostly the right size,5
399,2022-04-14T14:30:36,2022-04-14T14:32:16,anonymous,,1649776257712,39,Man,True,True,ADHD (any type);,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Paper,Digital,5,Mostly the right size,4
400,2022-04-14T14:42:04,2022-04-14T14:43:43,anonymous,,1649844753548,37,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Digital,Digital,3,Mostly the right size,4
401,2022-04-14T14:51:32,2022-04-14T14:52:59,anonymous,,1649962428989,48,Woman,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,3,Mostly the right size,4
402,2022-04-14T14:54:06,2022-04-14T14:56:06,anonymous,,1649962613638,27,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,2-3 times a week,Both the same,Digital,Both the same,3,Mostly the right size,4
403,2022-04-14T15:06:26,2022-04-14T15:07:24,anonymous,,1649963262343,36,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,5,Mostly the right size,1
404,2022-04-14T15:19:39,2022-04-14T15:21:22,anonymous,,1649964142126,43,Man,True,True,No;,"No, and I don't need vision correction for reading",2-3 times a week,Daily or almost daily,Paper,Paper,Paper,4,Mostly the right size,4
405,2022-04-14T15:41:04,2022-04-14T15:43:12,anonymous,,1649965431746,30,Woman,True,True,No;,"No, and I don't need vision correction for reading",2-3 times a week,Daily or almost daily,Both the same,Both the same,Both the same,3,Mostly too big,4
406,2022-04-14T15:48:35,2022-04-14T15:49:37,anonymous,,1649965818020,33,Man,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,3,Mostly the right size,5
407,2022-04-14T15:57:31,2022-04-14T15:59:14,anonymous,,1649966839861,52,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Digital,Digital,4,Mostly the right size,4
408,2022-04-14T16:32:31,2022-04-14T16:33:32,anonymous,,1649968473782,36,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Digital,Digital,3,Mostly the right size,5
409,2022-04-14T16:51:26,2022-04-14T16:53:51,anonymous,,1649969658523,50,Woman,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,3,Mostly the right size,4
410,2022-04-14T16:56:15,2022-04-14T16:57:43,anonymous,,1649969889247,31,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Digital,Digital,5,Mostly the right size,5
411,2022-04-14T16:56:48,2022-04-14T16:58:45,anonymous,,1649969951022,46,Man,True,True,No;,"Yes, and I do not use vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Paper,3,Mostly the right size,2
412,2022-04-14T17:21:08,2022-04-14T17:22:06,anonymous,,1649971357944,48,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,5,Mostly the right size,4
413,2022-04-14T18:20:09,2022-04-14T18:22:42,anonymous,,1648161229292,41,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Paper,Both the same,4,Mostly the right size,5
414,2022-04-14T19:42:45,2022-04-14T19:43:50,anonymous,,1646945885567,39,Woman,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,4,Mostly the right size,4
415,2022-04-14T20:42:09,2022-04-14T20:43:34,anonymous,,1649983455848,41,Man,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Paper,5,Mostly the right size,4
416,2022-04-14T21:15:27,2022-04-14T21:17:02,anonymous,,1649985542369 ,47,Woman,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,5,Mostly too small,4
417,2022-04-14T21:47:45,2022-04-14T21:49:17,anonymous,,1649987383621,45,Woman,True,True,No;,"No, because I typically use vision correction for reading",2-3 times a week,Daily or almost daily,Digital,Digital,Digital,1,Mostly the right size,5
419,2022-04-14T23:27:27,2022-04-14T23:29:56,anonymous,,1649993456209,66,Woman,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Paper,3,Mostly the right size,4
420,2022-04-15T05:21:50,2022-04-15T05:22:56,anonymous,,1648132877112,40,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Paper,Paper,5,Mostly the right size,3
421,2022-04-15T09:17:51,2022-04-15T09:20:16,anonymous,,1649804656171,32,Woman,True,False,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Digital,Both the same,5,Mostly the right size,5
422,2022-04-16T16:10:25,2022-04-16T16:11:32,anonymous,,1649799485873,33,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Digital,Digital,5,Mostly the right size,5
423,2022-04-16T16:24:01,2022-04-16T16:25:36,anonymous,,1648325518237,63,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Paper,Digital,1,Mostly the right size,5
424,2022-04-16T17:28:29,2022-04-16T17:30:03,anonymous,,1648339929882,48,Woman,True,True,No;,"No, because I typically use vision correction for reading",2-3 times a week,Daily or almost daily,Both the same,Both the same,Both the same,3,Mostly the right size,3
425,2022-04-16T19:47:02,2022-04-16T19:49:22,anonymous,,1646949769503,41,Man,True,False,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Digital,Digital,3,Mostly the right size,5
426,2022-04-17T05:49:14,2022-04-17T05:51:43,anonymous,,1648324691473,39,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Digital,Digital,4,Mostly the right size,1
427,2022-04-17T17:54:45,2022-04-17T17:55:37,anonymous,,1646945489965,39,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Both the same,Both the same,5,Mostly the right size,4
428,2022-04-17T19:11:35,2022-04-17T19:12:40,anonymous,,1649786848322,28,Man,True,True,No;,"No, and I don't need vision correction for reading",2-3 times a week,Daily or almost daily,Paper,Paper,Paper,4,Mostly the right size,2
429,2022-04-17T21:31:12,2022-04-17T21:36:23,anonymous,,1649792698672,66,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,5,Mostly the right size,2
430,2022-04-18T00:26:42,2022-04-18T00:28:57,anonymous,,1648328439343,58,Man,True,True,ADHD (any type);,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Digital,Digital,3,Mostly too small,2
431,2022-04-18T13:49:01,2022-04-18T13:50:02,anonymous,,1649774641447,43,Woman,True,True,No;,"Yes, even though I use vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Digital,Digital,5,Mostly the right size,5
432,2022-04-18T17:04:53,2022-04-18T17:06:53,anonymous,,1648329012122,51,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Both the same,Both the same,5,Mostly too small,4
433,2022-04-18T21:46:58,2022-04-18T21:48:10,anonymous,,1646942401366,31,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Digital,Both the same,5,Mostly the right size,5
434,2022-04-19T10:07:57,2022-04-19T10:09:27,anonymous,,1649785750775,37,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Digital,Digital,4,Mostly the right size,5
435,2022-04-19T14:46:58,2022-04-19T14:48:49,anonymous,,1649787416361,30,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Digital,Paper,5,Mostly the right size,5
436,2022-04-19T17:35:51,2022-04-19T17:38:03,anonymous,,1648159506585,32,Man,True,True,,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,4,Mostly the right size,2
437,2022-04-19T19:06:42,2022-04-19T19:07:40,anonymous,,1648342209404,35,Woman,True,True,No;,"No, and I don't need vision correction for reading",1 time a week,Daily or almost daily,Digital,Digital,Digital,4,Mostly the right size,1
438,2022-04-25T09:54:52,2022-04-25T09:55:50,anonymous,,1648132034775,31,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Digital,Digital,5,Mostly the right size,4
439,2022-04-25T15:47:39,2022-04-25T15:49:26,anonymous,,1649776702877,58,Woman,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Paper,4,Mostly the right size,3
440,2022-04-26T08:33:55,2022-04-26T08:35:34,anonymous,, 1646952842335,49,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Both the same,Both the same,5,Mostly the right size,3
441,2022-04-30T09:56:18,2022-04-30T09:57:04,anonymous,,1651327050485,33,Woman,True,True,No;,"Yes, even though I use vision correction for reading",2-3 times a week,2-3 times a week,Both the same,Both the same,Both the same,4,Mostly the right size,3
442,2022-04-30T09:57:06,2022-04-30T09:58:22,anonymous,,1651327238425,47,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,5,Mostly the right size,5
445,2022-04-30T09:58:30,2022-04-30T09:59:28,anonymous,,1651327188036,36,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,5,Mostly too big,4
446,2022-04-30T09:57:46,2022-04-30T09:59:35,anonymous,,1651327346846,37,Man,True,True,Dyslexia;ADHD (any type);,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Digital,Digital,5,Mostly the right size,5
447,2022-04-30T09:58:20,2022-04-30T10:00:04,anonymous,,1651327238398,46,Woman,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,5,Mostly the right size,5
448,2022-04-30T09:58:59,2022-04-30T10:00:05,anonymous,,1651327265914 ,44,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Digital,Digital,3,Mostly the right size,5
449,2022-04-30T09:59:19,2022-04-30T10:00:26,anonymous,,1651327245091,36,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Paper,Paper,5,Mostly the right size,4
452,2022-04-30T09:59:12,2022-04-30T10:01:42,anonymous,,1651327448552,26,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,5,Mostly the right size,4
453,2022-04-30T10:00:53,2022-04-30T10:02:11,anonymous,,1651327344672,29,Woman,True,True,No;,"No, and I don't need vision correction for reading",2-3 times a week,Daily or almost daily,Paper,Paper,Both the same,4,Mostly the right size,5
454,2022-04-30T10:01:32,2022-04-30T10:02:17,anonymous,,1651327382583,27,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,5,Mostly the right size,4
455,2022-04-30T10:01:25,2022-04-30T10:02:43,anonymous,,1651333168668,40,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,5,Mostly the right size,4
456,2022-04-30T10:01:28,2022-04-30T10:02:54,anonymous,,1651327423346,44,Man,True,True,No;,"No, and I don't need vision correction for reading",2-3 times a week,2-3 times a week,Paper,Digital,Digital,5,Mostly the right size,2
457,2022-04-30T10:01:49,2022-04-30T10:03:02,anonymous,,1651327399861,32,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,5,Mostly too big,4
458,2022-04-30T09:59:42,2022-04-30T10:03:13,anonymous,,1651327412526,43,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Paper,5,Mostly the right size,2
460,2022-04-30T10:01:16,2022-04-30T10:04:08,anonymous,,1651327533502 ,51,Man,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Digital,5,Mostly the right size,5
461,2022-04-30T10:02:30,2022-04-30T10:04:08,anonymous,,1651327481872,32,Man,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Digital,Digital,4,Mostly the right size,4
462,2022-04-30T10:02:42,2022-04-30T10:04:18,anonymous,,1651327511898,68,Woman,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Digital,Paper,4,Mostly the right size,5
463,2022-04-30T10:02:29,2022-04-30T10:05:19,anonymous,,1651328018538,24,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Paper,Digital,5,Mostly the right size,1
464,2022-04-30T10:03:19,2022-04-30T10:05:27,anonymous,,1651327551122,36,Man,True,True,No;,"No, and I don't need vision correction for reading",1-2 times a month,Daily or almost daily,Both the same,Both the same,Both the same,3,Mostly the right size,2
465,2022-04-30T10:04:44,2022-04-30T10:05:58,anonymous,,1651327581978,47,Man,True,True,No;,"No, and I don't need vision correction for reading",2-3 times a week,Daily or almost daily,Both the same,Digital,Digital,5,Mostly the right size,5
466,2022-04-30T10:04:57,2022-04-30T10:06:34,anonymous,,1651327690105,36,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Paper,Both the same,4,Mostly the right size,4
467,2022-04-30T10:03:34,2022-04-30T10:06:48,anonymous,,1651327730554,51,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Digital,Both the same,3,Mostly too small,4
468,2022-04-30T10:00:49,2022-04-30T10:07:00,anonymous,,1651327718260,24,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Both the same,Digital,5,Mostly the right size,4
469,2022-04-30T10:04:24,2022-04-30T10:07:08,anonymous,,1651327855550,70,Man,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Digital,4,Mostly the right size,4
470,2022-04-30T10:03:46,2022-04-30T10:07:15,anonymous,,1651327707177,27,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Both the same,Digital,5,Mostly the right size,5
471,2022-04-30T10:07:08,2022-04-30T10:08:17,anonymous,,1651327733340,54,Man,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,5,Mostly the right size,4
472,2022-04-30T10:06:02,2022-04-30T10:08:31,anonymous,,1651327775868,46,Man,True,False,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Digital,Paper,4,Mostly the right size,1
473,2022-04-30T10:08:00,2022-04-30T10:09:02,anonymous,,1651327912514,27,Man,True,True,No;,"No, and I don't need vision correction for reading",2-3 times a week,Daily or almost daily,Both the same,Both the same,Both the same,5,Mostly the right size,2
476,2022-04-30T10:07:43,2022-04-30T10:10:13,anonymous,,1651328982036,66,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Paper,Paper,5,Mostly the right size,4
478,2022-04-30T10:08:17,2022-04-30T10:10:26,anonymous,,1651327861918,52,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,5,Mostly the right size,5
479,2022-04-30T10:09:07,2022-04-30T10:10:27,anonymous,,1651327887780,39,Man,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Both the same,Both the same,5,Mostly the right size,4
480,2022-04-30T10:08:07,2022-04-30T10:11:10,anonymous,,1651330072086,41,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Both the same,Both the same,5,Mostly the right size,4
481,2022-04-30T10:09:32,2022-04-30T10:11:52,anonymous,,1651327953502,45,Man,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Digital,Paper,4,Mostly the right size,4
483,2022-04-30T10:10:38,2022-04-30T10:12:39,anonymous,,1651327991056,39,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,1,Mostly too big,5
484,2022-04-30T10:11:59,2022-04-30T10:12:57,anonymous,,1651328059345,34,Man,True,True,No;,"No, and I don't need vision correction for reading",1 time a week,Daily or almost daily,Paper,Paper,Digital,4,Mostly the right size,5
485,2022-04-30T10:12:13,2022-04-30T10:13:43,anonymous,,1651328105889,33,Woman,True,True,No;,"No, and I don't need vision correction for reading",2-3 times a week,Daily or almost daily,Paper,Digital,Paper,5,Mostly the right size,4
486,2022-04-30T10:11:26,2022-04-30T10:14:04,anonymous,,A29GJGXFU9BQQG,49,Woman,True,True,No;,"No, and I don't need vision correction for reading",1 time a week,Daily or almost daily,Paper,Both the same,Paper,1,Mostly too small,3
487,2022-04-30T10:13:09,2022-04-30T10:14:27,anonymous,,1651328101289 ,64,Woman,True,True,No;,"No, because I typically use vision correction for reading",2-3 times a week,Daily or almost daily,Paper,Paper,Paper,3,Mostly the right size,4
488,2022-04-30T10:13:24,2022-04-30T10:14:43,anonymous,,1651328124404,51,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Digital,Paper,5,Mostly the right size,4
489,2022-04-30T10:14:29,2022-04-30T10:16:15,anonymous,,1651328234929,74,Man,True,True,No;,"No, and I don't need vision correction for reading",2-3 times a week,Daily or almost daily,Both the same,Both the same,Both the same,4,Mostly the right size,4
490,2022-04-30T10:15:39,2022-04-30T10:17:00,anonymous,,1651328601662,33,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,3,Mostly the right size,2
491,2022-04-30T10:16:53,2022-04-30T10:17:49,anonymous,,1651328290739,43,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Paper,Paper,5,Mostly the right size,4
492,2022-04-30T10:15:45,2022-04-30T10:17:51,anonymous,,1651328325150,36,Woman,True,False,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Paper,Digital,5,Mostly the right size,5
493,2022-04-30T10:17:14,2022-04-30T10:18:52,anonymous,,1651328516014,32,Man,True,True,,"Yes, even though I use vision correction for reading",1 time a week,1 time a week,Paper,Paper,Paper,4,Mostly too small,5
495,2022-04-30T10:18:06,2022-04-30T10:19:51,anonymous,,1651328476356,44,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Both the same,Both the same,4,Mostly the right size,3
496,2022-04-30T10:17:59,2022-04-30T10:20:26,anonymous,,1651328494883,69,Man,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Digital,4,Mostly the right size,4
498,2022-04-30T10:20:51,2022-04-30T10:21:50,anonymous,,1651328538372,46,Man,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,4,Mostly the right size,2
499,2022-04-30T10:20:03,2022-04-30T10:22:11,anonymous,,1651328582585,44,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,5,Mostly the right size,5
500,2022-04-30T10:22:03,2022-04-30T10:24:02,anonymous,,63565,53,Man,True,True,,"Yes, even though I use vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Digital,5,Mostly too big,5
501,2022-04-30T10:23:38,2022-04-30T10:24:43,anonymous,,1651328766225,54,Man,True,True,No;,"No, and I don't need vision correction for reading",2-3 times a week,Daily or almost daily,Digital,Digital,Digital,5,Mostly the right size,4
502,2022-04-30T10:23:52,2022-04-30T10:25:41,anonymous,,1651328798689,29,Man,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Digital,4,Mostly the right size,4
504,2022-04-30T10:25:58,2022-04-30T10:27:32,anonymous,,1651328952745,46,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Digital,Both the same,5,Mostly the right size,2
505,2022-04-30T10:27:21,2022-04-30T10:29:03,anonymous,,1651329020819,32,Man,True,True,No;,"No, and I don't need vision correction for reading",2-3 times a week,Daily or almost daily,Paper,Paper,Digital,4,Mostly the right size,4
